Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,CLTV,Total Extra Services
1,0,1,0,71,1,1,1,1,1,1,0,1,2,1,2,6045,6
0,0,0,0,65,1,0,1,1,1,1,1,1,2,1,0,5434,6
1,0,0,0,55,1,0,0,1,0,1,0,1,1,1,1,5151,3
1,0,1,0,70,1,0,0,0,0,0,0,0,2,0,0,4442,1
0,0,1,1,16,0,0,0,0,0,0,0,1,0,1,0,2069,1
1,0,1,0,38,0,0,1,1,0,1,1,1,2,1,0,2187,4
1,0,0,0,35,1,0,1,1,1,0,0,0,1,0,2,2075,4
1,0,1,1,30,1,1,1,1,1,1,0,0,0,0,1,4104,5
1,0,1,0,71,1,0,0,1,1,1,1,1,2,1,1,6319,5
1,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,2823,1
1,0,1,1,67,0,0,1,0,0,0,1,1,2,0,0,5281,3
1,0,0,0,23,1,1,0,0,1,1,1,0,0,1,0,3875,4
1,0,1,0,72,1,1,0,0,0,0,0,0,2,1,0,5901,2
0,0,1,1,71,1,0,0,0,0,0,0,0,2,0,0,4941,1
1,0,1,1,44,1,0,0,0,0,0,0,0,1,0,0,2471,1
0,0,1,1,71,1,0,0,0,0,0,0,0,2,0,0,5921,1
1,0,0,0,66,1,1,1,1,1,1,1,1,1,1,0,5303,7
0,0,0,1,26,0,0,1,0,0,1,0,1,0,0,2,3287,2
1,0,1,0,17,0,0,1,0,1,0,0,0,0,0,2,4207,2
1,0,1,0,71,1,1,1,1,0,1,1,0,2,0,0,5431,5
1,0,0,0,39,1,0,0,0,0,1,0,0,2,1,0,2202,1
1,0,0,1,55,1,0,0,0,0,0,0,0,1,0,0,4391,1
0,0,0,0,12,1,0,0,1,0,0,0,0,0,1,1,5007,2
1,0,0,0,22,1,1,0,0,0,0,1,1,0,1,1,3729,4
1,0,1,1,59,1,0,0,1,1,1,1,1,1,0,0,5918,5
1,0,0,0,41,1,1,0,0,0,0,0,0,0,1,0,3461,2
1,0,0,0,63,1,1,0,0,0,0,0,0,2,0,2,4530,2
1,0,0,0,53,1,0,0,0,1,0,0,1,1,1,1,5940,3
0,0,1,0,72,1,1,1,1,1,0,1,1,2,1,0,4259,7
0,0,1,1,14,1,0,0,0,0,0,0,0,1,1,2,2993,1
1,0,0,1,9,1,0,0,1,0,0,0,0,0,1,1,4738,2
1,0,1,0,66,1,1,1,1,0,1,1,1,2,0,1,5012,6
1,0,1,1,31,1,0,0,0,0,0,0,0,0,1,1,2990,1
0,1,0,0,71,1,1,0,0,1,0,1,1,2,0,0,4113,5
1,0,1,0,53,1,1,0,1,0,1,0,1,1,0,0,4488,4
1,0,1,1,9,1,1,0,1,1,0,1,1,0,1,0,4062,6
1,0,1,1,52,1,0,0,0,0,0,0,0,1,1,0,4886,1
1,0,1,1,23,1,0,0,0,0,0,0,0,2,0,2,4076,1
0,0,1,0,72,1,1,0,0,0,0,0,0,2,0,0,5065,2
1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,2,5053,1
1,0,0,0,54,1,0,1,1,0,1,1,0,0,1,2,6092,4
0,0,1,1,15,1,0,0,0,0,0,0,0,1,0,0,3205,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,5396,2
0,0,1,0,15,1,1,0,0,0,0,0,0,0,1,1,4858,2
1,1,1,0,52,1,0,1,0,1,1,1,1,1,1,0,5490,5
0,0,1,0,56,1,0,0,0,1,1,1,1,0,1,1,5141,4
1,0,1,0,35,1,1,0,0,0,1,1,1,1,1,0,4719,4
1,0,0,0,52,1,0,0,0,0,0,0,0,2,0,0,4158,1
1,1,0,0,6,1,0,0,0,0,0,1,0,0,1,1,2893,2
1,0,1,1,40,1,0,0,0,1,0,1,0,1,1,1,5904,3
0,0,0,0,15,1,0,0,0,0,0,0,0,1,0,0,4359,1
0,0,1,0,71,1,0,1,1,1,1,1,1,1,1,0,5643,6
0,0,0,0,8,1,0,0,0,0,0,1,0,0,1,0,2165,2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2732,1
1,0,0,0,24,1,1,0,0,0,0,0,0,1,0,1,5448,2
1,0,0,0,26,1,1,0,0,1,1,0,0,0,1,2,5471,3
0,1,0,0,18,1,0,0,1,0,0,0,0,0,1,1,3896,2
0,0,1,1,18,1,0,0,0,0,0,1,0,0,0,2,2035,2
0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,2,2071,0
1,0,0,0,29,1,0,0,0,0,0,0,0,1,0,2,5880,1
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,4497,1
0,0,1,1,52,1,0,0,0,0,0,0,0,2,0,2,5699,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,5838,2
1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,4890,1
1,1,0,0,9,1,0,0,0,0,1,0,0,0,0,2,2145,1
0,0,0,0,54,1,0,1,0,1,1,1,1,2,0,1,4231,5
1,1,0,0,11,1,1,0,1,1,1,1,1,0,1,1,3175,6
0,0,1,1,66,1,0,0,0,0,1,0,0,1,1,0,5232,1
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,5664,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4118,1
1,0,0,0,17,1,0,0,0,0,0,0,0,2,0,2,2717,1
1,0,1,1,47,1,1,1,1,1,1,1,1,1,1,0,3729,7
1,0,0,1,17,1,0,1,0,0,0,0,0,0,1,2,3202,2
1,0,1,0,62,1,1,0,0,0,0,0,0,1,1,0,4811,2
0,1,0,0,36,1,1,0,0,0,0,0,0,0,1,0,5041,2
0,0,0,0,48,1,1,0,0,1,1,1,1,0,1,1,4304,5
1,0,1,0,43,1,0,1,0,1,1,1,1,2,1,0,3716,5
0,0,0,0,18,0,0,1,1,0,1,0,0,1,1,2,4624,2
0,1,1,0,25,1,0,0,0,0,0,0,0,0,1,1,4442,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,3154,2
1,0,1,0,8,1,0,0,1,1,0,0,0,0,1,2,4099,3
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,4033,2
1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,3030,0
0,0,0,0,21,1,0,0,1,1,1,1,1,1,1,2,3471,5
0,0,0,0,25,1,0,0,0,0,0,0,0,2,0,0,3875,1
0,0,1,1,72,1,0,1,1,1,1,1,1,2,1,0,6419,6
1,0,1,0,66,1,1,1,1,1,0,0,0,2,1,0,5933,5
0,1,0,0,52,0,0,0,1,1,1,1,0,0,1,1,5185,3
0,0,0,0,16,1,0,0,0,0,0,0,0,1,0,0,2017,1
1,0,1,0,45,1,0,1,1,1,0,1,1,1,0,0,4192,6
1,0,1,0,37,1,1,0,0,1,1,1,0,2,0,2,2615,4
0,1,0,0,45,1,1,0,0,1,0,1,1,1,1,0,2636,5
0,0,1,1,0,1,1,0,1,1,1,1,0,2,0,2,2342,5
1,0,0,0,46,1,1,0,1,1,0,1,0,1,1,0,5316,5
1,0,0,0,39,1,1,1,1,0,0,1,1,0,1,1,4111,6
0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,2,3575,1
1,1,1,0,72,1,1,0,1,1,1,1,0,2,0,0,6202,5
1,0,1,1,69,1,0,0,0,0,1,1,1,2,1,0,6166,3
0,0,0,0,64,1,1,1,1,1,1,1,1,2,1,0,5213,7
1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,2,4123,1
0,0,0,0,42,1,0,1,1,1,0,0,0,0,0,0,3048,4
1,0,0,0,38,1,0,0,0,0,0,0,0,1,0,2,2907,1
0,0,0,0,47,1,0,0,0,1,1,1,1,2,0,2,3459,4
1,0,0,0,72,1,0,0,0,0,0,0,0,2,1,0,5368,1
0,0,1,0,61,1,0,0,0,1,1,1,1,2,1,0,6301,4
0,0,1,0,51,1,1,0,0,0,0,0,0,2,0,2,5447,2
0,0,1,0,55,1,1,1,0,0,0,1,0,0,1,0,5875,4
0,0,1,1,72,1,1,0,1,1,0,1,1,1,1,0,5560,6
1,0,1,1,60,1,0,0,0,0,0,0,0,2,0,2,4020,1
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2,4204,1
0,0,0,0,38,1,0,0,0,0,0,0,0,1,0,2,4539,1
0,0,0,0,13,1,0,0,0,0,0,1,0,0,1,2,2054,2
1,1,1,0,14,1,1,0,0,0,0,0,0,0,1,1,3771,2
0,0,1,1,57,1,0,0,0,0,0,0,0,2,1,0,5506,1
1,0,0,0,27,1,0,0,0,0,0,0,0,0,1,0,5975,1
1,0,0,0,40,0,0,1,1,1,0,1,1,1,0,0,2290,5
1,0,1,1,69,1,0,0,0,0,0,0,0,1,1,0,5366,1
0,0,0,0,33,1,1,1,0,0,1,0,0,1,0,1,2853,3
1,0,0,1,66,1,0,0,1,1,1,1,1,2,1,0,4285,5
0,0,0,1,22,1,1,0,0,0,0,0,1,0,1,1,4240,3
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,5064,1
0,1,0,0,49,1,0,0,1,1,0,0,1,1,1,0,5982,4
1,0,1,0,42,1,1,0,0,1,1,1,1,1,1,1,5106,5
0,0,0,0,60,0,0,1,0,1,0,0,1,1,1,1,4928,3
0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,2,2750,1
1,0,0,0,63,1,0,0,0,0,0,0,0,1,0,2,5997,1
1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,3514,2
1,0,0,0,54,1,0,0,0,0,0,0,0,2,0,0,5708,1
1,0,1,0,70,0,0,1,0,1,1,1,1,2,0,0,4031,4
0,0,1,1,41,1,1,1,1,0,0,1,0,0,1,0,2196,5
0,0,0,0,49,1,0,0,0,1,1,1,1,2,1,0,4517,4
0,0,1,1,62,0,0,1,1,0,1,1,0,2,0,0,5453,3
0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,2,5919,1
1,0,1,0,66,1,1,0,1,1,0,0,1,1,0,1,5706,5
0,1,1,0,72,1,1,1,0,0,0,0,0,2,0,0,6072,3
1,0,1,0,51,1,0,1,1,1,1,1,1,2,1,0,5703,6
0,1,1,1,66,1,1,0,1,1,0,1,1,1,1,1,4892,6
1,0,1,0,72,0,0,1,1,1,0,0,0,2,0,0,6091,3
0,0,1,0,64,1,1,0,0,0,0,0,0,2,0,2,4312,2
0,0,1,0,51,1,0,0,0,0,0,0,0,0,0,2,5187,1
0,0,0,0,13,1,1,1,0,0,0,0,0,0,1,0,5577,3
1,1,0,0,72,1,1,0,0,0,0,0,0,2,1,0,5751,2
0,0,0,0,41,1,0,0,0,0,0,0,0,2,0,2,5913,1
0,0,0,0,23,1,0,0,1,1,1,0,0,0,0,0,2061,3
0,0,1,1,46,1,0,0,0,1,1,0,1,1,0,0,5187,3
0,0,1,1,38,1,0,0,0,0,0,0,0,2,1,2,2631,1
0,0,1,1,7,1,0,0,0,0,0,0,0,2,0,2,3973,1
1,0,1,0,50,1,1,1,1,0,0,0,1,0,1,0,5548,5
0,0,1,0,71,1,1,0,0,0,0,0,0,2,1,0,4412,2
0,0,0,0,54,1,0,0,0,0,0,0,0,2,1,2,5946,1
1,0,1,1,13,1,0,0,0,0,0,0,0,1,0,2,5651,1
0,0,0,0,50,1,1,0,1,0,1,1,1,2,1,2,5592,5
0,1,0,0,64,0,0,0,1,0,1,1,0,0,1,1,6055,2
1,0,0,0,50,0,0,1,1,0,0,0,0,0,1,2,5629,2
1,1,1,0,45,1,1,1,0,1,1,0,1,2,0,0,5837,5
1,0,0,0,27,1,0,1,1,0,0,0,0,1,0,0,3616,3
0,0,1,1,46,1,0,0,0,0,0,0,0,2,0,0,3879,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3595,1
1,0,0,0,39,1,0,0,0,0,0,0,0,1,0,0,2607,1
1,1,0,0,70,0,0,0,1,1,0,1,0,1,1,0,4022,3
0,0,1,1,37,1,1,0,0,0,0,0,0,2,1,0,3753,2
1,0,0,0,52,0,0,0,1,0,0,0,0,1,0,2,6290,1
1,0,0,0,10,1,1,0,1,1,0,0,1,0,1,1,4810,5
0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,2,4562,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,4596,1
1,0,1,1,17,0,0,1,0,1,0,1,0,1,0,0,3522,3
1,1,0,0,55,0,0,1,1,0,0,1,0,0,1,1,5829,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5774,1
1,0,1,1,30,1,1,1,0,0,0,0,0,0,1,0,2613,3
1,0,0,0,22,1,0,1,0,0,1,0,0,0,0,2,2729,2
0,0,1,0,70,1,0,1,1,1,1,1,1,2,0,0,5950,6
0,0,1,1,62,1,1,0,1,1,1,1,1,1,1,1,4306,6
0,0,1,1,23,1,1,0,1,0,1,1,0,0,1,0,2159,4
0,0,1,0,65,1,1,0,1,1,1,1,1,1,1,0,6047,6
0,0,1,0,63,1,0,1,1,1,1,1,0,2,0,0,4626,5
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2184,1
1,0,0,0,31,1,1,0,1,0,0,0,0,0,1,1,4684,3
1,0,1,1,19,1,0,0,0,0,0,0,0,2,0,2,4821,1
1,1,1,0,72,0,0,1,1,1,1,1,1,2,1,0,4049,5
1,1,0,1,38,1,1,1,0,0,0,0,0,0,1,2,2926,3
1,0,0,0,72,1,1,0,1,1,0,1,1,1,1,1,5760,6
0,0,1,1,17,1,0,1,1,0,0,1,1,0,0,2,4451,5
1,0,0,0,64,1,1,0,1,1,0,1,1,2,1,0,5617,6
0,0,1,1,11,1,1,0,0,0,0,0,0,2,0,2,5409,2
0,0,0,0,47,1,0,1,0,0,0,0,0,0,0,0,4995,2
1,0,0,0,18,1,1,0,0,0,0,1,0,0,0,0,4612,3
0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,2,3595,1
0,1,1,0,39,1,1,0,0,0,1,1,1,0,1,1,3172,4
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4050,1
1,0,1,1,72,1,1,1,0,1,0,1,1,1,1,0,6283,6
1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2372,0
0,0,0,0,65,1,0,1,1,0,1,0,0,2,1,2,4372,3
1,0,0,0,26,1,0,0,1,0,0,0,0,1,0,0,5184,2
0,0,1,1,48,1,1,0,1,0,1,1,1,2,0,1,3246,5
1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3161,1
1,0,1,1,34,0,0,0,0,1,1,1,0,0,1,1,5569,2
1,0,1,0,45,1,1,0,1,1,0,1,1,1,0,0,2595,6
1,0,1,1,28,0,0,1,0,1,1,1,0,1,0,2,3240,3
1,0,0,0,6,1,1,0,0,0,1,0,1,0,1,0,2684,3
1,0,0,0,67,1,0,0,0,0,0,0,0,1,1,2,5343,1
0,0,1,0,68,1,1,0,0,1,0,1,0,2,1,0,5672,4
0,1,1,0,66,1,1,0,1,1,0,1,0,1,1,0,5572,5
0,0,0,0,59,1,1,1,0,0,1,0,1,1,0,0,4244,4
0,0,0,0,50,1,0,0,0,1,1,0,1,2,1,0,5306,3
1,0,0,1,11,1,1,0,0,0,0,0,1,0,0,1,3157,3
1,0,1,0,58,1,0,0,0,0,0,0,0,1,1,1,4801,1
0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,1,5100,1
0,0,1,1,20,1,0,0,0,0,0,0,0,1,0,0,4910,1
1,0,1,1,50,1,0,1,0,0,1,1,1,1,0,1,5141,4
0,1,1,0,67,1,1,1,1,0,0,1,1,1,1,1,5768,6
0,0,0,0,37,1,1,1,0,0,0,1,0,1,0,0,5255,4
1,0,1,1,47,1,1,0,1,0,0,1,0,0,0,1,3760,4
0,0,1,1,35,1,1,0,0,0,0,0,0,2,0,0,5998,2
0,1,1,0,30,1,1,0,1,0,0,1,0,0,1,1,3792,4
1,0,1,1,19,1,0,1,0,0,0,0,0,1,1,0,2394,2
0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,3805,1
1,0,0,0,22,1,0,0,0,0,0,0,0,1,0,2,4510,1
0,0,1,0,61,1,1,0,0,0,0,0,0,2,0,0,4501,2
0,0,1,0,72,1,1,1,1,1,0,1,1,2,1,1,4848,7
1,0,0,0,36,1,0,1,0,1,1,1,1,0,1,0,4830,5
1,0,1,1,13,1,0,0,0,0,0,1,1,1,1,1,4741,3
1,0,1,1,18,1,0,1,0,1,1,1,1,0,0,1,2065,5
1,1,0,0,57,1,1,0,1,0,1,1,1,0,1,0,5838,5
0,0,1,0,70,1,0,0,0,0,0,0,0,2,0,0,4500,1
1,0,1,1,54,1,1,0,0,0,0,0,0,2,1,0,4039,2
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,5994,1
0,0,0,1,2,1,0,1,0,0,0,0,1,0,1,0,5056,3
0,0,0,0,61,1,1,1,1,1,1,1,1,2,0,1,6149,7
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5203,1
0,1,1,0,67,1,1,1,0,1,0,1,1,1,1,0,4126,6
0,0,1,0,72,1,0,1,1,1,1,1,1,2,1,0,4592,6
0,1,1,0,62,1,1,0,1,1,0,1,0,1,1,0,5428,5
1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,4015,0
0,0,0,0,54,1,1,0,1,0,0,1,1,2,1,0,4971,5
0,0,1,1,39,1,1,0,0,0,0,0,0,1,1,2,3109,2
1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,5614,1
1,0,0,0,71,0,0,1,1,1,1,1,0,2,0,0,4094,4
1,0,0,0,48,1,1,1,0,1,0,1,1,1,1,0,2257,6
0,0,0,1,5,1,0,0,0,0,1,0,0,0,1,2,2789,1
1,0,0,0,18,1,1,0,0,0,0,0,0,1,0,2,3076,2
0,0,0,0,36,1,0,0,0,0,0,0,0,1,0,2,2691,1
0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,2,4476,1
0,0,1,0,64,1,1,0,1,0,1,1,1,2,1,0,4512,5
1,0,0,0,20,1,0,0,0,0,0,0,0,2,1,2,2120,1
1,0,1,1,50,0,0,1,0,0,0,1,0,0,1,0,6018,2
0,0,0,0,23,1,0,1,0,0,0,0,0,0,1,0,2221,2
1,1,1,1,29,1,1,0,0,1,0,1,1,0,1,1,3733,5
0,0,1,0,49,1,0,0,0,0,0,0,0,1,1,0,5579,1
1,0,1,0,70,1,1,1,1,1,1,1,1,2,0,0,4280,7
1,0,1,0,48,1,0,0,0,0,0,0,0,2,0,2,2282,1
1,0,0,0,14,1,1,0,0,0,0,0,0,1,1,0,4527,2
0,1,1,0,65,1,1,1,1,1,0,1,1,0,1,0,4452,7
1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3389,1
0,0,0,0,24,1,0,1,0,0,1,0,0,0,0,0,5128,2
1,1,0,0,3,1,1,0,0,0,0,1,1,0,1,1,4496,4
0,1,1,0,65,1,1,0,1,1,0,1,1,0,1,0,5225,6
1,0,1,1,67,1,1,1,1,0,1,0,0,1,0,1,6194,4
1,1,1,0,40,1,0,0,0,0,0,0,1,1,0,1,3587,2
0,1,1,0,52,1,1,1,1,1,0,1,1,0,1,1,4428,7
0,0,1,0,16,1,0,0,1,0,0,1,1,0,1,0,3050,4
0,1,0,0,8,1,1,0,0,0,0,0,1,0,0,1,2565,3
0,0,1,1,23,1,0,1,1,0,1,0,0,0,0,2,2177,3
1,0,1,0,32,1,1,0,1,0,0,1,1,0,1,0,3981,5
1,0,0,1,41,1,0,1,1,1,0,1,0,1,0,2,5365,5
1,0,0,0,57,1,0,0,0,0,0,0,0,2,0,0,4193,1
1,0,1,1,56,1,1,0,0,0,0,0,0,2,0,0,5137,2
1,0,1,0,50,1,0,0,0,0,0,0,0,2,0,1,5914,1
0,0,1,0,26,0,0,1,0,1,0,0,0,1,0,0,2519,2
0,0,0,0,64,1,1,1,1,1,1,1,1,2,1,0,6474,7
0,0,1,0,57,1,1,0,0,1,0,1,1,1,1,0,6354,5
1,0,1,0,72,1,1,1,1,1,1,1,0,2,0,0,4162,6
0,0,0,0,49,1,0,0,0,1,1,1,1,2,0,0,5499,4
1,0,1,1,70,1,1,0,0,0,0,0,0,2,0,2,4954,2
1,0,1,0,23,1,0,0,0,0,0,0,0,1,0,0,2111,1
0,1,1,0,72,1,1,1,1,1,1,1,1,2,1,0,4796,7
0,0,1,0,69,1,1,0,0,1,1,1,1,2,0,0,5268,5
1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,2,3481,2
1,0,0,0,17,1,0,0,0,0,0,0,0,2,0,0,5347,1
1,0,1,0,56,1,1,0,1,1,0,0,0,2,0,0,5477,4
1,0,0,0,15,1,1,1,0,0,0,1,0,0,1,0,5415,4
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,3969,2
0,0,1,1,72,1,1,0,0,0,0,0,0,2,0,0,5335,2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5825,1
1,0,1,1,37,1,0,0,0,0,0,1,1,1,0,0,5263,3
1,0,0,0,18,1,0,1,0,1,1,1,0,0,1,1,5993,4
1,0,1,1,27,1,1,1,1,0,1,1,0,0,0,1,3160,5
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,5020,1
1,0,0,0,58,1,0,1,1,0,0,1,1,1,0,0,6409,5
0,0,0,0,22,1,0,0,1,1,0,1,0,1,0,0,5146,4
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4270,1
0,0,0,1,10,0,0,1,1,0,1,0,0,1,0,2,2876,2
1,1,0,0,7,0,0,0,1,0,1,0,1,0,1,1,3410,2
0,0,1,0,43,1,1,1,1,0,1,1,1,2,0,0,3110,6
1,0,1,1,56,1,0,1,1,1,0,0,0,2,1,0,4964,4
0,1,0,0,56,1,1,0,1,1,1,1,0,2,1,0,5840,5
1,0,0,1,0,1,1,1,1,0,1,0,0,2,1,0,5188,4
0,0,1,0,72,1,1,0,1,0,0,1,1,2,1,0,5406,5
1,0,0,0,15,0,0,0,0,1,0,1,1,1,0,1,5091,3
1,0,1,1,45,1,0,0,0,0,0,0,0,2,0,1,3451,1
0,0,1,0,49,0,0,1,0,0,1,0,0,1,1,0,4865,1
0,0,1,1,72,0,0,1,1,1,1,1,1,2,1,0,6107,5
0,0,0,0,33,1,1,0,1,1,0,1,1,0,0,1,4800,6
1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,5534,2
1,0,1,0,72,1,1,1,0,1,1,1,1,2,0,0,5483,6
0,0,1,0,72,1,1,1,1,1,1,0,0,2,1,0,6302,5
0,0,1,0,71,1,1,1,0,1,0,1,1,1,1,0,4695,6
0,1,1,0,47,1,1,1,1,1,0,0,0,0,1,0,4074,5
1,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,4203,2
0,0,1,1,64,1,1,1,0,0,1,0,0,0,1,0,4915,3
0,0,1,1,7,0,0,1,0,0,1,0,0,0,0,2,5996,1
0,1,1,1,70,1,1,0,1,1,1,1,1,1,1,1,5899,6
1,0,1,1,62,1,1,1,1,1,1,1,1,2,0,0,6349,7
0,0,1,1,42,1,0,0,0,0,0,0,0,1,1,1,5091,1
0,0,0,0,34,1,0,1,0,1,1,1,1,1,1,0,3570,5
0,1,1,0,72,1,1,1,1,1,1,1,1,2,1,0,5098,7
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,3963,1
1,0,1,0,69,1,1,0,0,1,0,1,1,1,0,0,4237,5
1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,5510,2
1,0,0,0,51,1,1,1,1,1,1,1,0,1,1,0,4549,6
1,0,1,0,71,1,1,1,1,0,1,0,0,1,1,0,4117,4
0,0,1,1,70,1,0,1,0,0,1,1,1,2,0,0,6477,4
1,0,1,0,24,1,1,1,0,0,1,0,0,1,1,1,5428,3
0,0,1,0,53,1,1,0,0,0,1,0,1,1,1,1,6439,3
0,0,0,0,25,1,0,0,1,0,1,0,1,0,1,0,3962,3
1,0,0,0,26,1,0,0,0,0,0,0,0,0,1,1,5712,1
1,0,0,0,63,1,1,1,1,1,1,1,0,1,0,0,4908,6
0,0,1,1,72,1,1,0,0,0,0,0,0,1,1,0,4152,2
0,0,0,0,27,1,0,1,1,0,0,0,0,0,1,2,4472,3
0,1,1,0,28,1,1,0,0,0,0,0,0,0,0,2,3136,2
0,0,1,1,71,1,1,1,1,1,1,1,1,2,0,0,6208,7
0,0,0,0,65,1,1,0,0,0,0,0,0,2,0,0,4404,2
0,0,0,0,38,1,0,0,0,0,0,0,0,1,0,2,4705,1
0,0,1,1,72,1,0,0,0,0,0,0,0,2,0,0,4424,1
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,4883,1
0,0,1,1,55,1,0,0,0,0,0,0,0,2,0,2,5046,1
1,0,1,0,15,1,0,0,0,0,0,0,0,0,1,0,3351,1
0,0,0,0,41,1,1,0,1,1,0,1,1,1,1,1,4176,6
1,0,1,0,65,1,1,0,1,0,0,0,1,0,1,1,6358,4
0,0,1,0,60,1,1,0,1,0,0,1,1,0,1,1,6213,5
0,0,1,1,71,1,1,1,1,1,1,1,1,2,0,0,5835,7
1,0,1,0,17,0,0,0,0,1,1,1,1,1,0,1,4590,3
1,1,1,0,7,1,1,0,0,0,0,0,0,0,1,1,2259,2
1,0,1,1,17,1,1,1,0,1,0,1,0,1,1,0,2704,5
0,0,1,0,72,1,1,1,0,1,1,1,1,2,1,0,6361,6
0,1,0,0,31,1,0,1,0,0,0,0,0,0,1,0,2057,2
0,0,1,1,32,1,0,1,1,0,1,0,0,0,0,0,2649,3
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,3962,2
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2,5380,1
0,0,1,0,72,1,1,1,1,0,0,1,1,1,1,1,4594,6
1,0,0,0,20,1,1,1,0,0,1,0,0,0,0,0,5924,3
0,0,1,0,63,1,1,1,0,0,0,1,1,1,1,0,4572,5
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,3699,2
0,0,1,1,32,1,0,1,1,1,1,0,1,0,0,0,5324,5
1,1,0,0,71,1,1,0,1,0,1,1,1,1,0,0,4921,5
1,0,0,0,3,1,1,0,0,0,1,1,0,0,1,2,2562,3
0,1,0,0,65,1,1,0,1,1,0,1,0,0,1,0,4168,5
1,0,1,0,32,1,0,1,1,0,1,0,1,1,0,2,5870,4
0,0,1,1,68,1,0,1,1,1,1,1,1,2,1,0,6221,6
0,0,1,1,9,1,0,0,0,0,0,0,0,2,0,2,5352,1
1,0,1,1,66,1,0,1,1,1,1,1,0,1,1,1,6123,5
0,0,1,0,54,1,1,1,1,1,1,1,1,1,1,2,4488,7
1,1,0,0,65,1,1,1,0,1,1,1,1,2,1,1,4295,6
1,0,0,1,7,1,0,0,0,0,0,0,0,1,0,2,5084,1
1,0,0,0,18,1,1,0,0,0,0,0,0,0,1,0,4030,2
1,0,1,1,71,1,0,0,0,0,0,0,0,2,0,0,4808,1
1,0,1,1,6,1,0,0,0,0,0,0,0,1,0,2,3461,1
1,0,1,1,70,1,0,0,0,0,0,0,0,2,0,0,5748,1
1,0,1,0,44,1,0,0,1,1,1,1,0,1,1,1,3678,4
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,5113,1
0,0,1,0,72,1,1,1,1,0,0,0,1,2,1,0,5274,5
1,0,0,1,23,0,0,1,0,1,1,0,0,2,0,2,2327,2
1,0,1,0,61,0,0,1,0,1,1,1,1,2,1,2,6427,4
1,0,1,0,63,1,0,1,1,0,1,1,0,1,0,0,5114,4
1,0,0,0,15,1,1,0,0,0,0,0,0,0,1,1,2597,2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2577,1
