customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,cltv,is_fiber
8630-FJLIB,female,0,0,0,18,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2421,1
3891-NLXJB,male,0,0,0,37,0,0,1,1,0,1,0,0,two_year,1,mailed_check,4050,0
4749-OJKQU,female,0,0,0,4,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,5396,1
0577-WHMEV,female,0,1,0,16,1,1,1,1,1,0,0,0,month_to_month,0,electronic_check,4839,1
5453-AXEPF,male,0,1,0,17,1,1,0,1,0,0,0,0,month_to_month,1,bank_transfer,3591,1
3639-XJHKQ,female,0,0,1,19,1,0,1,1,1,0,0,0,month_to_month,1,electronic_check,2463,0
3716-LRGXK,male,0,1,0,60,1,1,0,0,1,0,1,1,two_year,0,credit_card,5301,1
2263-SFSQZ,male,0,1,1,51,1,1,0,0,0,0,0,0,two_year,1,mailed_check,5461,0
9950-MTGYX,male,0,1,1,28,1,0,0,0,0,0,0,0,two_year,1,credit_card,2948,0
3397-AVTKU,male,0,0,0,43,1,0,0,1,0,0,0,1,two_year,1,electronic_check,4614,0
4825-FUREZ,male,0,1,0,42,1,0,0,0,0,0,0,0,two_year,0,electronic_check,5940,0
2672-OJQZP,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4118,0
3134-DSHVC,female,0,0,0,63,1,1,1,1,1,0,1,0,two_year,0,credit_card,5989,1
7821-DPRQE,male,0,1,0,68,1,1,1,1,0,1,1,1,month_to_month,1,electronic_check,5015,1
2001-EWBQU,female,0,0,0,60,1,1,0,1,1,0,1,1,two_year,0,electronic_check,6186,1
1608-GMEWB,male,1,0,0,45,1,1,0,0,0,0,1,1,month_to_month,1,bank_transfer,3960,1
6695-AMZUF,female,0,1,0,70,1,0,1,1,1,1,1,1,two_year,0,credit_card,5950,0
8410-BGQXN,male,0,0,0,4,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4402,0
1619-YWUBB,female,0,1,0,68,1,1,0,0,0,0,0,0,two_year,1,credit_card,6146,0
7611-YKYTC,male,0,1,1,22,1,0,1,0,0,0,0,0,month_to_month,0,bank_transfer,4040,1
0365-GXEZS,male,0,1,0,18,1,0,0,0,1,1,0,0,month_to_month,0,electronic_check,2831,1
0082-OQIQY,male,0,0,0,29,1,0,0,0,0,1,1,1,month_to_month,1,electronic_check,4561,1
3606-SBKRY,male,0,0,0,31,0,0,0,0,1,0,1,1,one_year,1,electronic_check,4529,0
0667-NSRGI,female,0,1,0,48,1,1,0,0,1,1,0,1,one_year,1,mailed_check,2478,0
6893-ODYYE,male,0,0,0,50,1,0,1,1,1,1,0,0,one_year,1,credit_card,6435,1
8242-JSVBO,male,0,0,0,7,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,4300,0
9541-ZPSEA,male,0,1,1,68,1,0,1,0,1,0,0,0,two_year,0,credit_card,5954,1
2665-NPTGL,female,1,1,0,26,1,1,0,0,1,0,1,1,month_to_month,1,bank_transfer,3114,1
1139-WUOAH,male,0,0,0,57,0,0,0,0,1,1,1,1,two_year,0,credit_card,5461,0
4693-VWVBO,female,0,0,0,3,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,3889,0
6937-GCDGQ,male,0,1,1,19,1,0,1,0,0,0,0,0,one_year,1,bank_transfer,2394,0
0988-JRWWP,female,0,0,0,3,1,0,0,0,0,0,1,0,month_to_month,1,electronic_check,3167,0
5075-JSDKI,female,0,0,0,59,1,1,0,0,0,0,0,0,two_year,0,electronic_check,6196,0
8644-XYTSV,male,0,1,0,42,0,0,1,0,0,0,1,0,month_to_month,1,bank_transfer,4348,0
3873-WOSBC,male,0,1,0,67,1,1,0,0,0,0,0,0,two_year,0,credit_card,4879,0
7465-ZZRVX,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2722,1
7975-JMZNT,male,0,1,0,66,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,5453,0
7251-XFOIL,female,0,0,0,61,1,1,0,0,1,0,0,1,month_to_month,0,mailed_check,5536,1
4116-IQRFR,male,0,1,1,4,1,1,0,0,0,0,0,0,one_year,0,credit_card,4463,0
8259-DZLIZ,female,0,1,1,64,1,1,0,1,0,0,0,0,one_year,1,bank_transfer,4954,0
0442-ZXKVS,female,1,1,0,54,1,1,1,1,1,1,1,1,one_year,1,bank_transfer,4337,1
7853-WNZSY,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,5809,0
3120-FAZKD,male,0,1,1,54,1,1,0,0,0,0,0,0,two_year,1,bank_transfer,4039,0
8606-OEGQZ,female,0,0,1,18,1,1,0,0,0,0,0,0,two_year,0,credit_card,3416,0
0225-ZORZP,male,0,0,0,3,1,0,0,1,0,0,0,1,month_to_month,0,electronic_check,5828,1
9489-JMTTN,female,0,1,1,72,1,1,1,1,1,1,1,1,two_year,0,credit_card,5096,0
0575-CUQOV,male,1,1,0,60,1,0,0,1,1,0,1,1,one_year,1,electronic_check,6150,1
0967-BMLBD,female,0,1,1,11,1,0,0,0,0,0,0,0,one_year,1,mailed_check,5837,0
2830-LEWOA,male,0,1,1,61,1,0,0,1,1,1,1,1,one_year,0,credit_card,4079,1
5006-MXVRN,female,0,0,0,39,1,0,0,0,0,0,0,0,two_year,0,credit_card,3733,0
8327-WKMIE,male,0,0,0,37,1,0,0,0,0,0,0,0,one_year,0,credit_card,4422,0
6917-FIJHC,female,0,1,0,72,1,1,0,0,0,0,0,0,two_year,1,mailed_check,5374,0
5329-KRDTM,male,1,1,0,72,1,1,0,1,1,1,1,0,two_year,0,credit_card,6202,0
7797-EJMDP,female,0,0,0,8,1,0,1,0,0,1,0,1,month_to_month,0,bank_transfer,4157,0
3530-VWVGU,female,0,1,1,22,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5657,0
6368-NWMCE,female,0,0,0,38,1,1,0,1,0,1,0,1,month_to_month,0,credit_card,3371,0
3633-CDBUW,male,0,0,1,17,1,0,0,1,1,1,1,1,one_year,0,electronic_check,3913,0
0707-HOVVN,female,1,0,0,70,1,1,0,1,1,1,1,0,two_year,1,bank_transfer,6024,0
3956-MGXOG,female,0,0,0,28,1,0,0,0,0,0,0,1,month_to_month,1,electronic_check,2951,1
9274-UARKJ,female,0,0,0,15,1,0,0,1,0,0,1,0,month_to_month,1,bank_transfer,4096,1
4077-HWUYD,male,0,1,1,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5341,0
0103-CSITQ,female,0,1,0,57,1,1,0,1,1,1,1,1,one_year,1,bank_transfer,6026,1
8671-KKKOS,female,0,1,0,46,0,0,1,1,0,0,1,0,month_to_month,0,electronic_check,5565,0
7305-ZWMAJ,male,0,1,0,30,1,0,0,0,0,0,0,0,one_year,0,credit_card,2492,0
9518-XXBXE,male,1,1,0,10,1,0,1,0,0,0,0,0,month_to_month,0,electronic_check,4254,1
6578-KRMAW,male,0,0,0,32,1,0,1,1,1,0,0,1,month_to_month,1,credit_card,3224,1
4860-IJUDE,male,0,0,0,13,1,0,1,0,0,0,0,0,month_to_month,1,credit_card,2070,1
9688-YGXVR,female,0,0,0,44,1,0,0,1,1,0,1,0,month_to_month,1,credit_card,4112,1
0423-UDIJQ,male,1,0,0,9,1,0,0,0,0,1,0,0,month_to_month,0,mailed_check,2145,0
1945-XISKS,female,0,1,0,67,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4994,0
5360-LJCNJ,female,0,1,0,71,1,1,0,1,1,0,1,1,two_year,1,bank_transfer,5707,1
2607-FBDFF,male,0,0,0,1,1,0,0,0,0,1,0,0,month_to_month,0,credit_card,5289,0
1100-DDVRV,male,0,1,0,17,0,0,0,1,0,0,1,1,month_to_month,1,mailed_check,5575,0
6728-WYQBC,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,2285,0
9029-FEGVJ,female,1,1,0,32,1,1,0,0,1,0,0,0,month_to_month,0,mailed_check,5242,1
7216-KAOID,male,0,1,1,41,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,2446,0
6145-NNPNO,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,3103,0
5339-TJFEK,male,0,1,1,62,1,1,1,1,0,0,1,1,month_to_month,1,electronic_check,4271,1
2074-GUHPQ,female,0,0,1,17,1,1,0,1,1,1,0,0,month_to_month,1,credit_card,2347,1
4625-XMOYM,female,0,1,1,72,1,1,0,0,0,0,0,0,two_year,1,bank_transfer,5098,0
5827-MWCZK,male,0,1,1,56,1,1,0,1,0,1,1,0,month_to_month,1,credit_card,6484,1
1385-TQOZW,female,0,0,0,9,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,2392,0
5914-XRFQB,male,0,1,0,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,6479,1
4329-YPDDQ,male,0,0,0,20,1,0,1,1,1,1,1,1,month_to_month,1,bank_transfer,2102,1
4804-NCPET,male,0,1,1,19,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4821,0
5944-UGLLK,male,0,0,0,53,0,0,0,0,1,1,1,1,one_year,0,credit_card,5677,0
7787-BNTZM,male,0,0,0,6,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,5761,0
2252-ISRNH,male,0,1,1,9,1,1,0,0,1,0,1,0,one_year,1,electronic_check,2993,1
9415-TPKRV,female,0,1,1,8,1,1,0,1,0,0,0,0,month_to_month,0,electronic_check,5681,0
5322-TEUJK,female,0,1,1,71,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,4071,1
1866-DIOQZ,female,0,1,0,71,0,0,1,1,1,1,1,1,one_year,0,bank_transfer,4698,0
8375-KVTHK,male,0,1,0,68,1,0,0,1,0,1,1,1,one_year,1,electronic_check,5757,1
2697-NQBPF,male,0,0,0,34,1,1,0,1,0,1,1,1,month_to_month,1,electronic_check,5503,1
3709-OIJEA,male,0,0,0,26,1,0,0,1,1,1,0,0,one_year,1,electronic_check,5156,1
1386-ZIKUV,male,0,0,0,7,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,4097,0
0599-XNYDO,female,0,1,0,20,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,5456,1
6377-WHAOX,female,0,1,0,60,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,4115,1
6855-VLGOS,male,0,1,1,72,1,0,0,0,0,0,0,0,two_year,0,electronic_check,5809,0
8999-XXGNS,female,1,1,0,72,1,1,0,1,1,0,1,1,one_year,1,credit_card,5832,1
8746-OQQRW,male,0,0,0,4,1,1,0,0,0,0,0,0,month_to_month,0,mailed_check,3962,0
3181-MIZBN,male,0,1,1,16,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,3677,0
0471-ARVMX,female,1,1,0,62,1,1,1,0,1,0,1,1,one_year,1,electronic_check,5061,1
7766-CLTIC,female,0,0,0,10,1,0,0,0,0,1,0,1,month_to_month,1,mailed_check,4323,0
5650-YLIBA,male,0,0,0,31,1,1,0,1,0,0,0,0,month_to_month,1,electronic_check,3031,1
0825-CPPQH,female,0,1,0,71,1,0,0,0,0,0,0,0,two_year,0,credit_card,4241,0
9084-OAYKL,male,0,0,0,58,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4758,0
6122-LJADA,male,0,1,1,70,1,1,1,1,1,1,1,1,two_year,1,credit_card,5824,0
2400-XIWIO,female,0,1,0,71,1,1,1,1,1,1,1,1,two_year,0,electronic_check,5054,0
7524-VRLPL,male,1,0,0,69,1,1,1,0,1,1,0,1,two_year,0,credit_card,4204,0
7569-NMZYQ,female,0,1,1,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5475,1
5201-USSQZ,female,0,1,0,26,1,0,0,0,0,1,0,1,month_to_month,0,credit_card,4038,1
2105-PHWON,female,0,1,0,33,1,1,0,0,1,1,0,1,month_to_month,1,credit_card,4639,1
1494-EJZDW,female,0,1,1,10,1,0,0,0,0,0,0,0,two_year,0,mailed_check,2836,0
4884-TVUQF,female,1,0,0,57,1,1,1,0,1,1,0,1,two_year,0,credit_card,4421,1
8003-EWNDZ,female,0,0,0,10,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2066,0
1897-RCFUM,female,0,1,1,39,1,1,0,0,0,0,0,0,one_year,1,mailed_check,3109,0
9256-JTBNZ,female,0,0,0,11,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4188,0
2211-RMNHO,female,0,1,1,68,1,1,0,1,1,1,1,1,two_year,0,bank_transfer,4732,0
2432-TFSMK,male,0,0,0,18,1,1,0,0,1,0,1,0,one_year,1,credit_card,2269,1
4929-ROART,male,0,0,0,18,1,1,1,0,0,0,0,0,month_to_month,0,mailed_check,2277,0
1834-ABKHQ,female,0,1,1,52,1,0,0,0,1,0,0,0,one_year,1,bank_transfer,4298,0
1741-WTPON,male,0,1,1,56,1,1,1,1,1,1,1,1,two_year,0,mailed_check,4937,1
3932-IJWDZ,male,0,0,0,45,1,1,0,0,1,1,1,1,month_to_month,1,bank_transfer,2183,1
1240-HCBOH,female,0,0,0,67,1,1,0,0,0,0,0,0,two_year,1,mailed_check,6466,0
3594-KADLU,male,0,1,0,3,0,0,1,0,0,1,0,0,month_to_month,0,mailed_check,3610,0
8065-BVEPF,male,1,0,0,65,1,0,0,1,1,0,1,1,month_to_month,1,bank_transfer,4574,1
3796-ENZGF,male,0,1,0,63,1,1,0,1,0,1,0,1,two_year,0,mailed_check,6438,0
1734-ZMNTZ,female,0,1,1,11,1,1,0,0,0,0,0,0,two_year,0,mailed_check,5409,0
2853-CWQFQ,male,0,0,1,1,1,0,0,0,0,1,0,1,month_to_month,1,mailed_check,5824,0
0813-TAXXS,male,0,0,0,55,1,1,0,0,1,0,1,1,two_year,1,bank_transfer,6483,0
2519-TWKFS,male,0,1,1,25,1,1,0,0,0,1,0,0,one_year,1,mailed_check,2499,0
0626-QXNGV,female,0,1,0,72,1,1,0,0,0,0,0,0,two_year,1,credit_card,5613,0
6723-CEGQI,female,0,0,1,65,0,0,0,1,0,1,1,0,two_year,0,mailed_check,5712,0
4732-RRJZC,male,0,1,1,7,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4954,0
9499-XPZXM,female,0,1,0,72,1,1,1,1,0,1,0,0,two_year,0,bank_transfer,4675,0
4338-EYCER,male,0,1,0,21,1,0,0,0,0,0,1,0,month_to_month,0,bank_transfer,5763,0
3007-FDPEA,female,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,2107,0
6350-XFYGW,male,1,0,0,4,1,0,0,0,1,0,1,1,month_to_month,1,electronic_check,2757,1
8513-OLYGY,male,0,1,0,72,1,1,1,1,1,1,1,1,two_year,0,credit_card,5130,1
0311-QYWSS,female,0,0,0,6,1,0,1,0,0,0,0,0,month_to_month,1,electronic_check,3672,0
8705-DWKTI,male,0,0,0,52,1,0,0,0,1,0,0,1,month_to_month,1,credit_card,6339,1
8755-IWJHN,male,1,1,0,69,1,1,0,1,1,0,0,1,month_to_month,1,bank_transfer,6132,1
4480-QQRHC,female,1,0,0,8,1,0,0,0,1,0,0,0,month_to_month,1,bank_transfer,4899,1
0929-PECLO,female,1,0,0,63,1,1,0,0,1,0,0,1,month_to_month,1,bank_transfer,4438,1
3680-CTHUH,male,0,0,0,60,1,1,1,1,1,1,1,1,one_year,1,credit_card,5680,1
1202-KKGFU,female,0,1,0,12,1,0,1,0,0,1,0,0,month_to_month,0,bank_transfer,4474,0
6112-KTHFQ,female,0,0,0,13,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,5917,0
1852-XEMDW,male,0,0,0,22,1,1,1,1,1,0,0,0,month_to_month,0,mailed_check,4709,0
1820-DJFPH,female,0,1,1,72,1,1,0,0,0,0,0,0,two_year,1,bank_transfer,4755,0
9426-SXNHE,female,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,5355,0
9068-FHQHD,female,0,1,1,40,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,3556,0
1269-FOYWN,male,0,1,1,44,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,3743,0
9470-YFUYI,male,1,1,0,71,1,0,1,1,0,1,1,0,one_year,1,bank_transfer,5247,0
7402-EYFXX,male,1,0,0,26,1,1,0,0,0,0,1,1,month_to_month,1,electronic_check,4030,1
9895-VFOXH,female,0,0,0,1,0,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5092,0
1230-QAJDW,male,0,0,0,3,1,1,0,0,0,1,1,0,month_to_month,1,mailed_check,2562,0
5701-ZIKJE,male,0,0,0,13,1,0,0,0,0,1,0,0,month_to_month,1,mailed_check,5530,0
5032-MIYKT,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,4056,1
7396-VJUZB,male,0,1,1,4,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2776,0
9717-QEBGU,male,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2980,1
5172-RKOCB,male,0,1,0,72,1,1,1,1,0,1,1,1,two_year,1,credit_card,5758,1
6509-TSGWN,female,0,1,1,37,1,1,0,0,0,0,0,0,month_to_month,0,mailed_check,5359,0
3178-CIFOT,female,0,0,0,23,1,0,0,0,0,0,0,0,one_year,1,credit_card,5916,0
4530-NDRKU,female,0,1,1,42,1,0,0,0,0,0,0,0,one_year,1,electronic_check,5091,0
5985-TBABQ,female,0,0,0,32,1,1,1,0,0,0,1,1,one_year,0,mailed_check,2830,0
9800-ONTFE,female,0,1,1,22,1,1,0,0,0,0,0,0,month_to_month,1,bank_transfer,4479,1
6743-HHQPF,male,0,1,0,42,0,0,0,0,0,0,0,0,month_to_month,1,credit_card,4959,0
8455-HIRAQ,female,0,0,0,8,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4909,0
6616-AALSR,female,0,1,1,65,1,1,1,0,1,0,1,1,two_year,1,credit_card,4997,1
9415-ZNBSX,female,0,1,1,70,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5650,0
4018-KJYUY,male,0,0,1,22,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,2722,0
3884-UEBXB,female,0,1,1,67,0,0,1,1,0,0,0,0,two_year,0,bank_transfer,6314,0
8780-RSYYU,female,0,0,0,25,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,2159,0
5537-UXXVS,female,0,1,0,20,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4137,0
1791-PQHBB,female,0,0,1,2,1,0,1,0,0,0,0,1,month_to_month,1,credit_card,5056,0
8701-DGLVH,male,0,0,0,51,1,0,0,0,0,0,0,0,two_year,0,mailed_check,6097,0
8741-LQOBK,female,0,1,1,46,0,0,1,1,0,0,0,0,month_to_month,0,bank_transfer,4829,0
8082-GHXOP,male,0,0,1,13,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5611,0
0980-FEXWF,male,0,1,1,26,1,0,0,0,1,0,0,0,one_year,0,mailed_check,3386,0
3011-WQKSZ,male,0,0,1,19,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,5188,0
8218-FFJDS,female,0,1,0,72,1,1,1,1,0,1,1,1,two_year,1,bank_transfer,6114,0
1986-PHGZF,male,1,0,0,18,1,1,1,1,0,0,0,0,month_to_month,1,credit_card,2812,0
9360-OMDZZ,male,0,0,0,24,1,1,0,0,0,0,1,1,month_to_month,1,electronic_check,3192,1
0345-XMMUG,female,0,1,0,46,1,1,0,1,1,1,1,1,two_year,1,credit_card,5119,1
8024-XNAFQ,female,1,0,0,72,1,1,1,1,1,1,0,1,two_year,1,bank_transfer,5294,1
2988-GBIVW,female,1,1,0,70,1,1,1,0,0,0,0,1,month_to_month,1,electronic_check,5129,1
2832-SCUCO,female,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,2822,0
7036-ZZKBD,male,0,1,0,31,1,0,0,0,1,1,0,1,month_to_month,1,credit_card,3282,0
0265-PSUAE,female,0,1,1,16,1,0,1,0,1,0,1,1,month_to_month,0,bank_transfer,3337,1
0463-TXOAK,male,0,0,1,52,1,1,0,0,0,0,0,0,two_year,0,credit_card,5662,0
0594-UFTUL,male,0,1,1,13,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,2928,0
9509-MPYOD,female,0,0,0,35,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4261,0
9128-CPXKI,female,0,0,0,59,1,0,0,0,1,0,1,1,two_year,0,electronic_check,5470,1
0129-KPTWJ,male,0,1,0,72,1,0,0,0,1,0,1,1,month_to_month,1,electronic_check,5943,1
5855-EIBDE,female,0,1,0,49,1,1,1,1,1,1,0,1,two_year,0,credit_card,5948,1
5365-LLFYV,female,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,2245,0
5956-YHHRX,male,1,0,0,21,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,4934,1
6008-NAIXK,male,1,0,0,54,0,0,0,1,1,0,1,1,one_year,1,electronic_check,4521,0
1928-BXYIV,male,0,0,0,1,1,1,1,1,0,0,0,0,month_to_month,0,electronic_check,4592,0
5760-FXFVO,male,0,0,0,6,1,0,1,1,0,0,0,0,month_to_month,1,electronic_check,4093,1
0961-ZWLVI,male,0,0,1,49,1,1,1,1,1,0,1,1,one_year,1,credit_card,6005,1
5181-OABFK,female,0,1,1,56,1,0,1,1,1,0,0,0,two_year,1,credit_card,4173,0
4007-NHVHI,female,1,0,0,56,1,1,1,1,0,0,0,1,month_to_month,1,electronic_check,5679,1
7816-VGHTO,female,0,1,1,6,0,0,0,1,1,1,0,0,two_year,0,mailed_check,2866,0
5871-DGTXZ,male,0,0,0,32,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4636,0
7550-WIQVA,male,0,1,1,50,1,1,1,1,1,0,1,1,one_year,1,electronic_check,4972,1
7544-ZVIKX,male,0,1,1,58,1,1,0,0,1,1,1,1,one_year,1,bank_transfer,5870,1
0016-QLJIS,female,0,1,1,65,1,1,1,1,1,1,1,1,two_year,1,mailed_check,5509,0
7508-DQAKK,female,0,0,0,64,1,1,1,1,1,1,1,1,two_year,1,credit_card,6474,0
5176-OLSKT,female,0,1,0,66,1,1,1,1,1,0,0,0,two_year,0,bank_transfer,5546,0
9356-AXGMP,male,0,1,0,38,1,1,1,0,1,1,1,1,one_year,1,electronic_check,5461,1
3556-BVQGL,female,0,1,0,20,1,0,0,0,0,0,0,0,one_year,1,mailed_check,3585,0
8979-CAMGB,male,1,0,0,64,1,1,0,0,1,1,1,1,one_year,0,electronic_check,6100,1
7581-EBBOU,female,0,0,0,60,1,0,0,1,1,1,1,0,one_year,1,credit_card,4260,0
5073-RZGBK,female,0,1,1,50,1,1,1,1,1,1,0,1,one_year,1,bank_transfer,5823,0
2192-CKRLV,female,0,1,0,72,0,0,1,1,1,0,0,1,two_year,1,electronic_check,4700,0
3154-HMWUU,male,0,1,0,60,1,0,0,0,0,0,0,0,two_year,1,bank_transfer,5848,0
6119-SPUDB,male,0,0,0,46,0,0,1,0,1,1,0,0,two_year,0,mailed_check,2653,0
6522-OIQSX,female,0,1,1,69,0,0,0,1,1,0,1,1,two_year,1,credit_card,4175,0
7813-ZGGAW,male,1,0,0,31,1,1,0,0,1,1,1,0,month_to_month,1,bank_transfer,3364,1
8748-HFWBO,male,0,1,1,19,1,0,0,0,0,0,0,0,one_year,0,mailed_check,5964,0
1052-QJIBV,female,0,1,1,71,1,0,0,0,0,0,0,0,two_year,0,credit_card,6015,0
1319-YLZJG,male,0,1,0,12,1,0,1,1,1,0,0,0,month_to_month,1,electronic_check,2499,1
0723-FDLAY,male,0,0,0,44,1,1,0,1,1,1,1,1,one_year,1,bank_transfer,2292,0
3050-RLLXC,female,0,1,1,56,1,1,1,1,1,1,1,0,two_year,0,credit_card,5907,0
9298-WGMRW,female,0,1,0,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,4697,1
3088-LHEFH,female,0,0,0,11,1,1,1,0,0,0,0,0,month_to_month,1,bank_transfer,3885,1
6583-KQJLK,female,1,1,0,15,1,0,0,1,0,0,1,1,month_to_month,1,electronic_check,5868,1
8544-JNBOX,male,0,0,0,72,1,0,0,0,0,0,0,0,two_year,1,mailed_check,4626,0
6681-ZSEXG,male,0,1,0,56,1,1,0,1,1,0,0,0,two_year,0,credit_card,5477,0
6139-ZZRBQ,male,1,0,0,64,1,0,0,0,0,0,0,0,two_year,1,bank_transfer,4309,0
6116-RFVHN,female,0,1,0,34,1,1,0,0,1,0,1,1,month_to_month,1,electronic_check,3744,1
8884-FEEWR,male,0,0,0,35,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,2858,0
3125-RAHBV,male,0,0,0,22,1,0,0,0,0,0,0,0,one_year,0,credit_card,2768,0
0373-AIVNJ,male,0,0,0,9,0,0,1,1,1,0,0,0,one_year,0,mailed_check,3755,0
1682-VCOIO,male,0,0,0,23,1,0,0,0,0,0,0,0,one_year,0,mailed_check,3434,0
2072-ZVJJX,male,0,1,0,68,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,4571,0
8849-AYPTR,male,0,1,0,33,1,0,0,0,0,0,1,1,month_to_month,0,electronic_check,3296,1
9518-IMLHK,male,0,0,0,31,1,0,1,1,1,1,1,0,month_to_month,1,bank_transfer,3175,0
3646-ITDGM,female,0,0,0,56,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,4831,0
3569-VLDHH,male,0,1,1,66,1,0,1,1,1,1,1,0,one_year,1,electronic_check,6123,0
8224-KDLKN,male,0,1,1,72,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,4275,0
7594-LZNWR,male,1,0,0,34,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,4478,1
4001-TSBTV,female,0,1,1,58,1,0,0,1,1,0,1,0,month_to_month,1,electronic_check,6423,1
8727-XDPUD,male,0,0,0,37,0,0,0,0,0,0,1,0,two_year,0,credit_card,5658,0
1043-UXOVO,female,0,0,0,71,1,1,1,1,1,1,1,1,two_year,1,credit_card,4955,1
1064-FBXNK,male,0,1,1,1,1,0,0,0,0,0,0,0,one_year,0,credit_card,2618,0
3996-ZNWYK,male,1,1,1,71,1,0,0,0,0,0,0,0,two_year,0,credit_card,5819,0
2878-DHMIN,male,0,1,1,35,1,0,0,0,0,0,0,0,one_year,0,electronic_check,2334,0
7762-ONLJY,female,0,1,1,6,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4122,0
5795-BKOYE,female,0,1,1,69,1,0,0,1,1,1,0,0,one_year,0,bank_transfer,5846,0
7402-PWYJJ,female,0,1,0,53,1,1,0,0,0,1,0,1,one_year,1,electronic_check,6439,1
0018-NYROU,female,0,1,0,5,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,5536,1
7501-VTYLJ,female,0,0,1,2,1,0,0,1,0,0,0,0,month_to_month,0,mailed_check,4057,0
7608-RGIRO,male,0,0,1,62,1,1,0,0,0,0,0,0,two_year,1,mailed_check,4889,0
0480-BIXDE,female,0,1,0,19,1,0,0,0,1,0,1,1,month_to_month,1,electronic_check,3249,1
5895-QSXOD,male,0,0,0,9,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3522,1
9814-AOUDH,male,0,0,0,53,1,0,0,0,0,0,0,0,two_year,0,credit_card,5625,0
6175-IRFIT,male,0,0,0,5,1,0,0,0,0,0,0,1,month_to_month,0,mailed_check,2610,1
8760-ZRHKE,female,1,1,1,71,1,1,1,1,0,0,1,0,one_year,0,electronic_check,5546,0
1622-HSHSF,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,5607,0
6749-UTDVX,male,0,0,0,72,1,1,0,1,1,0,1,1,two_year,1,electronic_check,6088,1
